,index_name,index_id,turnover_perc,numholdings_,aum_index,dvol,competition,top3_issuer,spread_bps,d_OwnIndex,ratio_tii,ratio_tra
919,Solactive MLP TR USD,Solactive MLP TR USD,492.0615407,22.13360324,714363924.0,13691355.26,0,0.0,31.28390414,1,0.7974573413825413,0.2248927465272556
920,Solactive Nigeria TR USD,Solactive Nigeria TR USD,188.4734588,26.25506073,36229606.32,274302.3004,0,0.0,118.2262255,1,0.8511413752101906,0.38579504290247957
921,Solactive Power Factor High Dividend Index,Solactive Power Factor High Dividend Index,101.6861431,51.0,50546912.35,257601.7364,0,0.0,22.27266679,1,0.9621274689142184,0.7702623664327476
922,Solactive SoFi US 500 Growth Index,Solactive SoFi US 500 Growth Index,165.8308239,498.3003953,96517308.76,618992.5494,0,0.0,30.31781055,1,0.9571259979380726,0.7815562041162095
923,Solactive Social Media USD,Solactive Social Media USD,260.9638794,47.62348178,172781997.8,1890189.965,0,0.0,30.81504165,1,0.8558370340565031,0.17847575641254168
924,Solactive U.S. Founder-Run Companies Index,Solactive U.S. Founder-Run Companies Index,264.1658453,101.1497976,5794201.596,79580.17815,0,0.0,90.69526167,1,0.7507537785318604,0.74832503187289
925,Solactive US Ex-Dividends Index Series 2027,Solactive US Ex-Dividends Index Series 2027,128.0418692,10.97975709,27828389.35,142213.4784,0,0.0,109.800597,1,0.7272727272727273,0.9691874475435432
926,Solactive US Large Cap Equal Weight Index,Solactive US Large Cap Equal Weight Index,228.7667948,496.1027668,298328771.9,2583181.689,0,0.0,15.72885154,1,0.7280848165571855,0.255173936883783
927,Solactive-ProShares Bricks and Mortar Retail Store Index,Solactive-ProShares Bricks and Mortar Retail Store Index,1245.822476,6.591269841,26710762.73,1528402.189,0,0.0,31.22818798,1,0.9073100364588407,0.6096017031874691
928,Sprott Zacks Gold Miners Index,Sprott Zacks Gold Miners Index,194.073395,30.39919355,238864577.1,1799833.12,0,0.0,39.89595147,1,0.8377582946299923,0.20155602812209064
929,Sprott Zacks Junior Gold Miners Index,Sprott Zacks Junior Gold Miners Index,388.393171,43.5,81234895.57,1186554.159,0,0.0,51.0927214,1,0.8774773558867015,0.4294136073365537
930,StrataQuant Consumer Disc TR USD,StrataQuant Consumer Disc TR USD,316.0713782,119.5770751,705283309.8,8280888.457,0,0.0,9.769652332,1,0.9433068320201996,0.6453843644485173
931,StrataQuant Consumer Staples TR USD,StrataQuant Consumer Staples TR USD,166.9778194,39.98023715,260385973.9,1821354.74,0,0.0,9.190129239,1,0.8577445169606005,0.3270382932054549
932,StrataQuant Energy TR USD,StrataQuant Energy TR USD,696.7591373,39.26482213,227281477.5,8011998.371,0,0.0,16.89032426,1,0.9462086458792297,0.6762727595226126
933,StrataQuant Financials TR USD,StrataQuant Financials TR USD,261.4917634,126.7747036,819646661.0,9680770.064,0,0.0,10.08212975,1,0.8686072317847789,0.4250295707614739
934,StrataQuant Health Care TR USD,StrataQuant Health Care TR USD,208.6764771,81.15019763,1379548240.0,15123407.06,0,0.0,9.491574783,1,0.8766052320836765,0.4766646349516957
935,StrataQuant Industrials TR USD,StrataQuant Industrials TR USD,286.356503,115.3913043,228510097.3,2616290.093,0,0.0,9.937659937,1,0.9062134226653249,0.40236572690460837
936,StrataQuant Materials TR USD,StrataQuant Materials TR USD,288.9744739,42.02766798,102871217.9,1318048.939,0,0.0,10.55395755,1,0.9200895006867215,0.470117885329792
937,StrataQuant Technology TR USD,StrataQuant Technology TR USD,191.6071318,99.256917,2153186761.0,15392188.44,0,0.0,7.830716719,1,0.9208493877969423,0.5115437794613837
938,StrataQuant Utilities TR USD,StrataQuant Utilities TR USD,298.0450045,39.27272727,567694026.9,8377649.329,0,0.0,7.830564873,1,0.9150163172993773,0.574636727643937
939,SummerHaven Private Equity Strategy Index,SummerHaven Private Equity Strategy Index,244.0935935,248.1326531,14294450.39,127571.0457,0,0.0,123.5969028,1,0.724705462680459,0.7884255471386545
940,Syntax Stratified LargeCap Index,Syntax Stratified LargeCap Index,,506.497992,,496286.138,0,0.0,31.56654525,1,0.21523957232867275,0.11763850159849132
941,TASE-Bluestar Israel Global Technology Index,TASE-Bluestar Israel Global Technology Index,203.4175865,64.06719368,113017878.5,923768.845,0,0.0,21.95270603,1,0.8341089660836233,0.3278102382095657
942,TIAA ESG Emerging Markets Equity Index,TIAA ESG Emerging Markets Equity Index,184.2913676,421.7391304,49258635.02,440936.4817,0,0.0,61.90305181,1,0.8048234387427516,0.18239401568028937
943,TIAA ESG International Developed Markets Equity Index,TIAA ESG International Developed Markets Equity Index,201.7579685,307.3675889,54394275.63,456744.945,0,0.0,61.71998488,1,0.7856417869116322,0.16906432842638988
944,TIAA ESG USA Large-Cap Growth Index,TIAA ESG USA Large-Cap Growth Index,255.2290018,100.9525692,268759992.2,2418263.791,0,0.0,14.00710947,1,0.5597056826348485,0.010771690673455738
945,TIAA ESG USA Large-Cap Index,TIAA ESG USA Large-Cap Index,61.44884125,196.0671937,15505690.01,87080.29501,0,0.0,16.0895587,1,1.0,0.017697752213900592
946,TIAA ESG USA Large-Cap Value Index,TIAA ESG USA Large-Cap Value Index,216.7950619,156.5217391,370967654.7,3155802.813,0,0.0,12.5552025,1,0.6848948812017126,0.04619310415479734
947,TIAA ESG USA Mid-Cap Growth Index,TIAA ESG USA Mid-Cap Growth Index,230.3092467,66.30434783,140505042.8,1077400.303,0,0.0,24.81266162,1,0.23794105245306252,0.09663927966350984
948,TIAA ESG USA Mid-Cap Value Index,TIAA ESG USA Mid-Cap Value Index,221.4460639,91.3201581,94686454.32,692587.0939,0,0.0,17.69172439,1,0.16238312744472894,0.011461255159962163
949,TIAA ESG USA Small-Cap Index,TIAA ESG USA Small-Cap Index,190.1107257,641.8181818,296940320.9,2108561.564,0,0.0,15.91850523,1,0.6937794002937733,0.06033939074787011
950,TOBAM Maximum Diversification USA Index,TOBAM Maximum Diversification USA Index,20.5213409,466.7114625,101056530.9,126484.4345,0,0.0,34.86299267,1,0.8066365184577033,0.004096882161958635
951,Technology Select Sector SPDR,US Technology Sector,654.0409483,201.6897627,31567513857.0,771592746.7,1,1.0,3.234624546,1,0.8412727209583131,0.17029002675357705
952,The Emerging Markets Internet & Ecommerce Index,The Emerging Markets Internet & Ecommerce Index,329.8529802,87.52631579,779089243.0,10458559.47,0,0.0,15.22957557,1,0.7100104143309429,0.30070886670847435
953,Thomson Reuters StarMine Affinity World Leaders Index,Thomson Reuters StarMine Affinity World Leaders Index,170.4402036,145.0434783,10891677.29,74157.40749,0,0.0,133.1382944,1,0.7472890917205985,0.4229123024032193
954,Tortoise Global Digital Payments Infrastructure Index,Tortoise Global Digital Payments Infrastructure Index,302.9807996,50.19762846,8052760.956,104209.0741,0,0.0,61.66849066,1,0.9693439367974788,0.6978741772813002
955,Tortoise North American Pipeline Index,Tortoise North American Pipeline Index,261.8526422,60.66007905,330225587.6,3389229.806,0,0.0,28.29140334,1,0.49537909961779514,0.34963684608637957
956,Tortoise Water Index,Tortoise Water Index,590.723693,39.97515528,16833237.5,453601.1911,0,0.0,45.85668158,1,0.7376216684792778,0.649646669249285
957,Total 3D-Printing Index,Total 3D-Printing Index,427.9158685,58.46215139,47147947.61,965355.0306,0,0.0,61.28820674,1,0.7479086555927938,0.4594000653734068
958,U.S. Global GO GOLD and Precious Metal Miners Index,U.S. Global GO GOLD and Precious Metal Miners Index,552.3333194,29.06719368,88432099.6,1805525.453,0,0.0,48.46486312,1,0.9472425856825157,0.3963382383744397
959,U.S. Global Jets Index,U.S. Global Jets Index,2136.827759,39.50988142,1169099378.0,78087645.9,0,0.0,11.45333158,1,0.8523698205936538,0.3346280739634404
960,US Vegan Climate Index,US Vegan Climate Index,299.2246587,275.1541502,22049347.61,235787.9927,0,0.0,24.88928331,1,0.7805641232973914,0.41078858151670306
961,Utilities Select Sector SPDR,US Utilities Sector,1198.480837,48.73244444,7884669823.0,525456774.7,1,1.0,4.198925542,1,0.8711588354341621,0.2567828284396407
962,Value Line 100 TR USD,Value Line 100 TR USD,78.54255818,99.53526971,45240484.01,631242.9871,0,0.0,28.87838624,1,0.8539760270052186,0.524053840309511
963,Value Line Dividend TR USD,Value Line Dividend TR USD,171.0551721,187.5059289,9132615113.0,60969649.29,0,0.0,7.191893996,1,0.8625943473186477,0.3565556096423458
964,Victory International 500 Volatility Weighted BRI Index,Victory International 500 Volatility Weighted BRI Index,194.1505404,370.2055336,40089883.74,296678.6952,0,0.0,39.57953216,1,0.8469950778288624,0.8888280657858844
965,Victory U.S. Large Cap High Dividend Volatility Weighted BRI Index,Victory U.S. Large Cap High Dividend Volatility Weighted BRI Index,126.4508737,100.9920949,105586255.5,511911.7835,0,0.0,25.32985552,1,0.7462661417062461,0.24516038721635644
966,Victory US Large Cap Volatility Weighted BRI Index,Victory US Large Cap Volatility Weighted BRI Index,139.5707054,312.2529644,144102240.2,807853.2038,0,0.0,23.60844549,1,0.9386666254594648,0.2400760656597911
967,Victory US Small Cap Volatility Weighted BRI Index,Victory US Small Cap Volatility Weighted BRI Index,90.60102699,435.1620553,24717770.7,140806.4446,0,0.0,37.54273549,1,0.9490922230764267,0.7484407430640275
968,Vident Core U.S. Equity USD,Vident Core U.S. Equity USD,93.43178804,226.3320158,353464860.6,1315529.712,0,0.0,38.59263552,1,0.9990923379551856,0.008810651960486788
969,Vident International Equity USD,Vident International Equity USD,110.3610775,249.7272727,476006239.0,2222216.499,0,0.0,55.73786338,1,0.9985504546494296,0.010208516577281834
970,Volshares Large Cap Index,Volshares Large Cap Index,437.6333617,25.88932806,4147641.434,84017.68043,0,0.0,139.4984635,1,0.7910752211264105,0.9517730559011612
971,Wells Fargo Hybrid and Preferred Securities Aggregate TR USD,Wells Fargo Hybrid and Preferred Securities Aggregate TR USD,232.944624,163.4302789,1185816276.0,10736200.89,0,1.0,13.93401157,1,0.7697478826439541,0.12150195031629814
972,Wells Fargo Hybrid&Pref Secs Finc TR USD,Wells Fargo Hybrid&Pref Secs Finc TR USD,181.6341047,104.1501976,1576433125.0,12719449.64,0,0.0,11.4532018,1,0.8132685564655904,0.33761547837629025
973,WellsFargo Hybrid&Pref Sec exFinc TR USD,WellsFargo Hybrid&Pref Sec exFinc TR USD,124.0347099,136.1713147,739203845.0,3547478.765,0,0.0,22.15791636,1,0.6811528090563912,0.15502782428329698
974,WilderHill Clean Energy Mod EW TR USD,WilderHill Clean Energy Mod EW TR USD,529.3697596,43.43083004,628369394.6,16384521.0,0,0.0,12.6786811,1,0.870823277737378,0.2161134007772871
975,WilderHill New Energy Glbl Innovation TR USD,WilderHill New Energy Glbl Innovation TR USD,259.5572642,96.45454545,97896477.0,1343460.909,0,0.0,34.07696289,1,0.7215493223460535,0.25083025569556644
976,WisdomTree Asia Pacific Ex Japan TR USD,WisdomTree Asia Pacific Ex Japan TR USD,181.7328856,228.0891089,25063381.1,173523.8844,0,0.0,53.02171756,1,0.9697845601992073,0.45731623569369045
977,WisdomTree DEFA Equity Income TR USD,WisdomTree DEFA Equity Income TR USD,277.2670023,412.7131474,180271852.1,1928872.773,0,0.0,19.23900957,1,0.7523567727488936,0.24742021091787758
978,WisdomTree DEFA TR USD,WisdomTree DEFA TR USD,141.7982284,766.9043825,621575343.3,3447150.704,0,0.0,19.58088037,1,0.7036829867918987,0.39790151999552675
979,WisdomTree Dividend Ex Financials TR USD,WisdomTree Dividend Ex Financials TR USD,68.61617558,94.76095618,578574202.6,1666499.719,0,0.0,7.635297955,1,0.7180458871424965,0.34490761206652076
980,WisdomTree Dividend TR USD,WisdomTree Dividend TR USD,108.1107033,719.1912351,743704590.8,3231606.852,0,0.0,7.239652718,1,0.8884896497889159,0.16623623703945742
981,WisdomTree Dynamic Currency Hedged International Equity Index,WisdomTree Dynamic Currency Hedged International Equity Index,156.6726481,866.6772908,185641239.9,1283799.561,0,0.0,31.47078208,1,0.7285600300450538,0.17891849749393185
982,WisdomTree Dynamic Currency Hedged International SmallCap Equity,WisdomTree Dynamic Currency Hedged International SmallCap Equity,152.0389662,973.6334661,40534415.67,265592.1939,0,0.0,31.53375787,1,0.8397222522681096,0.7890469135261243
983,WisdomTree EM Equity Income TR USD,WisdomTree EM Equity Income TR USD,217.3461359,477.5776892,1755062788.0,15111609.58,0,0.0,15.23032232,1,0.7453669398342241,0.2645792895820586
984,WisdomTree EM SmallCap Dividend TR USD,WisdomTree EM SmallCap Dividend TR USD,188.1897474,790.6095618,1532917609.0,11174569.85,0,0.0,19.19775811,1,0.7294201745287207,0.0899454562499492
985,WisdomTree Earnings 500 TR USD,WisdomTree Earnings 500 TR USD,160.5858215,499.4501992,401441140.5,2488882.778,0,0.0,10.81674056,1,0.7855437361873402,0.4925334681579255
986,WisdomTree Emerging Markets ex-State-Owned Enterprises Index,WisdomTree Emerging Markets ex-State-Owned Enterprises Index,271.2972475,549.7968127,1585825384.0,16521235.24,0,0.0,14.27417587,1,0.7614568380289045,0.43165701450890953
987,WisdomTree Equity Income TR USD,WisdomTree Equity Income TR USD,138.1179395,313.0239044,760618420.9,4024616.054,0,0.0,7.239444443,1,0.5874928543723531,0.1681300689921987
988,WisdomTree Europe Dividend Growth Index,WisdomTree Europe Dividend Growth Index,149.0355789,203.6972112,33302117.48,221531.3204,0,0.0,27.27084548,1,0.7447588233999732,0.6058025586479948
989,WisdomTree Europe Hedged Equity TR USD,WisdomTree Europe Hedged Equity TR USD,281.6939851,130.7171315,2220248179.0,24332925.39,0,0.0,6.33378481,1,0.8858922401713568,0.20658729236879117
990,WisdomTree Europe Hedged SmallCap Equity Index,WisdomTree Europe Hedged SmallCap Equity Index,141.2770373,255.1832669,46645820.7,270380.1445,0,0.0,28.39812358,1,0.7090425761175226,0.4480752355074505
991,WisdomTree Europe SC Dividend TR USD,WisdomTree Europe SC Dividend TR USD,150.2331613,312.9322709,354139662.6,2196244.448,0,0.0,19.36150143,1,0.7204465924609698,0.506326695207145
992,WisdomTree Germany Hedged Equity USD,WisdomTree Germany Hedged Equity USD,55.61366599,79.0,32811075.38,74002.39289,0,0.0,66.27243682,1,0.8298552562310415,0.7594398193979007
993,WisdomTree Global Equity Income TR USD,WisdomTree Global Equity Income TR USD,122.1080282,678.4501992,75131643.65,445448.4537,0,0.0,26.99896264,1,0.8943400349278308,0.46400955820728257
994,WisdomTree Global Ex Us Growth TR USD,WisdomTree Global Ex Us Growth TR USD,300.2917553,290.2589641,174864964.0,1715010.095,0,0.0,23.08462598,1,0.9381292706567789,0.2861487953084905
995,WisdomTree India Earnings TR USD,WisdomTree India Earnings TR USD,1057.400018,321.7171315,674193621.6,27988974.03,0,0.0,5.478264343,1,0.9083614489041022,0.5345230058121251
996,WisdomTree India ex-State-Owned Enterprises Index,WisdomTree India ex-State-Owned Enterprises Index,320.3690478,92.56573705,1903835.056,17965.78537,0,0.0,21.77220301,1,0.9984894949716906,0.9945498505364034
997,WisdomTree International Hedged Dividend Growth Index,WisdomTree International Hedged Dividend Growth Index,158.718561,392.5577689,734236571.1,4407214.363,0,0.0,15.46151612,1,0.8265521881463229,0.43671625485807664
998,WisdomTree International Quality Dividend Growth Index,WisdomTree International Quality Dividend Growth Index,222.3758366,260.0876494,122446767.4,1099253.361,0,0.0,22.38728152,1,0.9311897352671563,0.045944226601370174
999,WisdomTree Intl Dividend Ex Fincl TR USD,WisdomTree Intl Dividend Ex Fincl TR USD,152.9062596,98.85258964,124530301.0,749921.3604,0,0.0,20.73048431,1,0.9674759237691728,0.3124248077881066
1000,WisdomTree Intl LargeCap Dividend TR USD,WisdomTree Intl LargeCap Dividend TR USD,116.7203102,282.4860558,353405140.7,1608706.592,0,0.0,19.83589625,1,0.7340349003280453,0.2471670638128223
1001,WisdomTree Intl MidCap Dividend TR USD,WisdomTree Intl MidCap Dividend TR USD,126.5162374,547.3585657,178426685.6,930808.1733,0,0.0,19.98368012,1,0.45471697080752455,0.3021892956828781
1002,WisdomTree Intl SmallCap Dividend TR USD,WisdomTree Intl SmallCap Dividend TR USD,135.3351428,917.3784861,1346074901.0,6908498.78,0,0.0,15.52041281,1,0.6155025670079639,0.19765718640034657
1003,WisdomTree Japan Hedged Equity TR USD,WisdomTree Japan Hedged Equity TR USD,552.0559861,464.1513944,1750702320.0,39644776.05,0,0.0,7.593125271,1,0.8574928494121571,0.4470021482943442
1004,WisdomTree Japan Hedged Sm Cap Eq TR USD,WisdomTree Japan Hedged Sm Cap Eq TR USD,131.9077898,802.0438247,37133713.6,195857.1301,0,0.0,60.24413114,1,0.7994760011834734,0.6442229322900276
1005,WisdomTree Japan SC Dividend TR USD,WisdomTree Japan SC Dividend TR USD,169.825949,787.4820717,250014349.1,2043349.062,0,0.0,17.28060898,1,0.8641513048350107,0.5964987182067796
1006,WisdomTree LargeCap Dividend TR USD,WisdomTree LargeCap Dividend TR USD,138.2619657,285.3585657,2273410109.0,12189384.06,0,0.0,6.211302797,1,0.8093026100957205,0.20605749479262656
1007,WisdomTree MidCap Dividend TR USD,WisdomTree MidCap Dividend TR USD,144.8484361,349.7689243,2841058755.0,15706613.81,0,0.0,9.375979486,1,0.7684817751367193,0.21900312114648895
1008,WisdomTree MidCap Earnings TR USD,WisdomTree MidCap Earnings TR USD,143.8840022,545.3266932,661151791.1,3654964.03,0,0.0,10.78653756,1,0.8496557112300326,0.21820070200807087
1009,WisdomTree Middle East Dividend TR USD,WisdomTree Middle East Dividend TR USD,127.1165664,105.7227723,16437135.76,88861.56976,0,0.0,219.5133315,1,0.9136227789865285,0.9497746237905531
1010,WisdomTree Modern Tech Platforms Index,WisdomTree Modern Tech Platforms Index,762.7612539,69.12350598,4142675.02,109230.4125,0,0.0,16.44866806,1,0.7693907990686184,0.8849147030168785
1011,WisdomTree SmallCap Dividend TR USD,WisdomTree SmallCap Dividend TR USD,174.1339075,676.6533865,1511169198.0,10082320.24,0,0.0,10.54110175,1,0.7302362854260182,0.21951137655901012
1012,WisdomTree SmallCap Earnings TR USD,WisdomTree SmallCap Earnings TR USD,169.9908287,838.310757,475720306.7,3210915.095,0,0.0,12.40474075,1,0.7074852123660027,0.30708753255321936
1013,WisdomTree U.S. Dividend Growth TR USD,WisdomTree U.S. Dividend Growth TR USD,152.9256024,278.0717131,3758024560.0,21305028.35,0,0.0,9.830503804,1,0.8390398567621196,0.12152830839913463
1014,WisdomTree U.S. Multifactor Index,WisdomTree U.S. Multifactor Index,130.8715675,201.2749004,150857244.3,810325.0396,0,0.0,19.58376455,1,0.7123243050347602,0.10609202675858594
1015,WisdomTree US Sm Cap Div Growth TR USD,WisdomTree US Sm Cap Div Growth TR USD,167.1669416,240.2231076,103921670.7,640705.9982,0,0.0,63.34242621,1,0.6065381497055975,0.24370334939339455
1016,XOUT U.S. Large Cap Index,XOUT U.S. Large Cap Index,530.9036604,254.4780876,50678615.24,1118002.942,0,0.0,26.45799186,1,0.5722384976465525,0.2522455894701219
1017,Zacks MLP USD,Zacks MLP USD,421.566191,27.90954774,42071146.87,696927.6546,0,0.0,73.28728666,1,0.9151623192339546,0.30414412128071355
